-1.0	0.0	0.0	82.0	192.0	1.363568	0.000431
0.0	0.0	0.0	83.0	43.0	1.646742	-0.000695
0.0	0.0	0.0	84.0	44.0	1.646742	-0.000695
0.0	0.0	0.0	85.0	77.0	1.380714	-0.003302
0.0	0.0	0.0	86.0	78.0	1.380714	-0.003302
0.0	0.0	0.0	107.0	113.0	1.631639	0.004601
0.0	0.0	0.0	108.0	114.0	1.631639	0.004601
0.0	0.0	0.0	109.0	121.0	1.668378	-0.003697
0.0	0.0	0.0	110.0	122.0	1.668378	-0.003697
0.0	0.0	0.0	111.0	129.0	1.888388	-0.001374
0.0	0.0	0.0	112.0	130.0	1.888388	-0.001374
0.0	0.0	0.0	107.0	9.0	2.119069	0.003632
0.0	0.0	0.0	108.0	10.0	2.119069	0.003632
0.0	-1.0	0.0	109.0	173.0	1.57137	0.006953
0.0	-1.0	0.0	110.0	174.0	1.57137	0.006953
0.0	0.0	-1.0	111.0	155.0	1.681166	-0.0009
0.0	0.0	-1.0	112.0	156.0	1.681166	-0.0009
